words,sentiment_coeff
showing,1.1940861608794249
either,1.177068033222598
failing,1.3380084982915805
failed,1.0822275978408444
faux,0.9999426012434497
aujourd_hui,-1.3429579151348168
aim,1.1142600258270328
2017,-1.0335957708756247
hu,-1.165322011748796
role,1.1293390650334254
violation,1.1207076779780365
theme,1.0980810887208947
reaction,1.1081065964949501
ill,1.0211297659635976
handle,1.2509326787062274
bob,1.029935092485428
smile,1.0634649868385608
eye,1.1044209719008524
grande,-1.4868000298117843
justin,-1.1243685195799618
bie,-1.4339915372088192
trump_supporter,1.1198164018413606
piece,1.0087878027518187
disturbing,1.2003201867938205
donald_j,-0.9993176110316323
25thamendmentnow,1.0915913892431142
looked,1.1594807377606964
opportunity,1.1318521110829514
gassing,1.1514834713727176
flame,1.0189914947911027
base,1.0421384740011095
nur,-1.3094226966320428
mehr,-1.2353196749332596
hier,-1.3447810564821425
geht,-1.35489492170814
bunkerboy_bunkerbabytrump,-1.236128445622056
bunkertrump,-1.0681556785744146
bunkerpresident,-1.1231870848190406
alguien,-1.5278496720355306
grave,-1.1930250507160163
actual,1.100562562407719
accountable,1.2474978540977517
prepared,1.1184400359140385
kiss,1.1386368461569873
sta,-1.13648338825389
organize,1.1940603423299145
focused,1.1036738845407046
e_lo,-1.6790253954667032
blackouttuesday,-1.048359113921437
sport_entertainer,-1.2137596997425673
musician_actor,-1.1860919634580613
power_time,-1.212688663168783
jesuswasaprotester,1.0706730494001506
knowledge,1.1373038742948856
vom,-1.2635939339907027
explain,1.1034365483340205
ha_always,1.1410349855058655
virginia,-1.0440951038458073
lik,1.1303811400143728
divisive,1.0522282124514692
gain,1.0940191160255552
knee,1.0549029256261986
touch,1.204336393486093
sound_like,1.2067227199890667
putin,0.9993533595961718
rape,1.0535477558585544
threatened,1.100891011446033
trumpliesamericansdie,-1.1382407931234972
afraid,1.1368570071108617
hi,1.0596739635683972
celebrity,1.1530137283456146
blackout,1.0065294108183858
blackvotesmatter,-1.0841023106083236
covering,1.2167836223287194
bigger,1.1005233159631345
tear_gassing,1.0789022899853404
room,1.1312149100444842
lowlife_scum,1.061603985520658
niet,-1.3176264920544611
trumpistheworstpresidentever,-1.135250011746449
trending,0.9870028059835736
deep_state,1.0367566939415522
mag,-1.0907374066069115
fun,1.0390601462337203
fat,1.0433446621944666
dementia,1.104458446351644
mo,1.0296666764686433
presidential,1.0683424120401512
joebiden_joebiden2020,-1.1604643147965665
reminded,1.235465068151931
trumpisaracistthug,-1.1015386674868552
mal,-1.3809995738860015
battle,1.0631284125597067
el_presidente,-1.6408681434780565
en_una,-1.4755039263530758
incredibly,1.1956518078572151
appropriate,1.2190435803506137
patriotic,1.1323224114969255
indeed,1.093247386439928
fro,1.2189123084085782
bluewave,1.1193774670869774
votejoebiden2020,-1.1563072377312245
trumpsjealousofobama,-1.1136410154585845
trumpbible,-1.1439573739909001
ha_done,1.0911147859581882
light,1.1187470537732542
penny,1.040816485808295
votehimout,-1.105919512663648
e_un,-1.4146944491084466
bar,1.192235908655842
complete,1.0817526695201662
sentence,1.2284505667189514
en_el,-1.5697347995262876
puede,-1.6830121598058034
energy,1.1763138252855536
civil_war,1.0633812051097562
african,1.0951091499265628
lied,1.1350797168206053
disgrace,1.037356655422398
safe,1.1159390586481717
unlike,1.1743447385604282
curious,1.2186772713906016
casa,-1.5431923315650489
grow,1.158299905147453
four,1.1586982022645074
expose,1.0878130191386763
flood,1.0934401836640235
downtown,1.0449968902472508
eve,1.1502307830001217
mais,-1.3752060915240076
every_time,1.2019707599196923
open,1.1819300177959273
lawyer,1.0584414227701624
lack,1.166344420962317
acting_like,1.1888439021260317
weak,1.130375470638533
opposite,1.1126507141455442
largest,1.1424529887532493
landslide,1.056225416294263
youaintblack,1.0922685288554377
blacklivesmatter_blackoutday,-1.1698777089457466
trumpdictatorship_trumpresignnow,-1.0455054433016595
completely,1.1983777848621184
speaking_truth,1.122553886983192
not_forget,1.1729843612016546
johnson,1.091169102542734
consider,1.217044250450685
held,1.1084770377365933
persona,-1.6596405144271105
mar,-1.1344327906108245
tambien,-1.5420705302146143
saveamerica,-1.0797929684232723
information,1.045280278072039
stream,1.034086921821516
press,1.2199859711736027
tiny,1.123762567086652
brain,1.0884988761869336
voteouthate,-1.0743725976091676
liarinchief,-1.0782619963173092
includes,1.1926355479385533
google,0.9920538799695933
petition,1.1148031129774232
donate,1.1204337516939367
mental,1.1371007424072028
health,1.1294409665954717
need_national,-1.103904489857435
discussion,1.1253453383498173
shocking,1.054688757189461
bhii,-1.3312505419591567
gente,-1.6182280034605026
unidos,-1.4707962499555138
class,1.0887791160040878
answer,1.0809145518337153
lake,1.175957799801415
matt,1.1017911676084247
perhaps,1.2078769191968428
qanon_maga,1.0616769418904437
wwg1wga,-1.0853279880128741
deleted,1.169619173163383
presssec,1.0376566211664284
tha,1.1093566625727165
played,1.1636743694345555
favorite,1.0709458841737935
leave,1.0912633155298908
constructive,1.0914852567809747
sex,1.0871715765090242
eux,-1.4469164622349049
yeah,1.1436841826634474
regular,1.0394262492633886
fuckin,1.1055378912443985
dad,1.1169238067004355
fu,1.030631224392348
artist,1.0679114819407827
fbr,1.0221689125168663
theresistance,-1.0734433305889486
resister,1.0552864701439617
resistance,1.0448624130973359
3rd,1.0788485233223661
trump2020_obamagate,1.0812555214929198
rip,1.0760506290152771
bl,1.0534051610515007
use_hashtags,-1.125708767572436
maga_maga2020,-1.0664796286754301
bluelivesmatter_alllivesmatter,-1.0567961337084397
young_black,1.1552102289312625
simply,1.1705579834549742
greg,1.042221995524703
vice_president,1.101483916572481
strength,1.1134438851407655
corrupt,1.0755961019024263
close,1.1246689383628954
not_okay,1.1856183398392914
share,1.048816615392527
value,1.14901425828363
mess,1.1419600580804437
image,1.0445777853689897
gtconway3d,1.160739839086221
neverbiden,1.0601226371606962
kneel,1.1321623022377139
wanna,1.107117253574506
looting,1.107780483940836
picked,1.161228598096572
voting_joe,1.1064622608427581
aid,1.096469956433323
definitely,1.0420500761174356
hashtag,0.9873193412291781
tag,0.9934734268780957
physical,1.106750691410861
arm,1.0827184765886118
foreign,1.208826525300509
grab,1.14549145044782
nov_3rd,1.034445295131907
mryk,-1.2467160419941075
sending,1.0247247543833222
f_ck,1.1243305348053874
foxnews,-1.0078072698670353
daddy,1.0368950962888477
priest,1.0485046391932087
entire,1.2071688131561213
bottle,1.1881518948062113
adderall,1.1193136602193363
divided,1.0835646350579435
trumpisalaughingstock,-1.1167193186527085
trumpisanidiot,-1.0544623998201392
made_america,1.0587846444771958
america_great,1.051914749372873
already,1.164914047290601
kag_maga,-1.0828661921917175
idea,1.064249134343518
broadcast,1.0648596351520085
boy,1.0809936443673906
shot_killed,1.1020786703163654
university,1.086305926369601
say_name,1.1347723667872613
reminder,1.1194056725947938
putting,1.1361345971352146
memory,1.045266793022665
rn,1.025316364135578
br,1.090283299876342
removed,1.0683783577821258
stand_together,-1.0729035541232048
nojusticenopeace,-1.0877742808603408
ordering,1.010248256692061
solution,1.1108947708821713
come_together,1.2545075388226956
qu_il,-1.463650806704483
kag,1.0444748474324832
trumpgenocide,-1.3142284680416503
trumpownseverydeath,-1.233968349071113
sea,-1.078108110242523
blackouttuesday_bunkertrump,-1.2843544880810396
bunkerdon_bunkerpresident,-1.3136759670534226
posting,1.0736335736611597
surely,1.12724583122949
possibly,1.2288916936884156
menos,-1.6434315430117754
mucho,-1.62730394243959
identity,1.2062850241257619
trumpresignnow_trumpisanidiot,-1.1307889092070151
trumpisacoward,-1.1461279649953682
trumpcrimefamily,-1.1017323278837496
channel,1.106471920185178
amerikaa,-1.3350061271943763
capitalism,1.1316664070300722
li,1.0369216155995404
attention,1.0472137513009228
date,1.1208886534774092
city_hall,1.1988424601254595
protesting,1.1473085567087091
please_follow,1.0665271066555357
fight,1.133953969050852
helping,1.138150059786736
victim,1.1088073946887484
hua,-1.321883774368831
shi,-1.2888777431452625
jing,-1.3415593259962963
reply,1.2165086512897945
joining,1.0717910676543405
presidency,1.0785188905651915
fucktrump,-1.0428095444872094
dude,1.0934691770110727
movie,1.064282044472063
main,1.0067197770412755
exact,1.1192328175359498
fl,1.0891661781549533
global,1.0504368639865769
one_citizen,-1.244709713109041
call_removal,-1.1959221910043292
complicit,1.0916638339405889
domestic_terrorist,1.0974297548202991
clergy,1.1563834883835837
smh,1.0836739373822244
color,1.003760107277679
committing,1.0937186070691034
housegop,-1.0814236536583401
yi,-1.4155278095996282
ride,1.0485312424047157
comment,1.0741160049952991
voteredtosaveamerica,1.039250486279453
2nd,1.1219326559004115
follow_back,1.032661667571631
released,1.0386242142723348
jail,1.0749284263993564
vote_vote,1.1018429582159486
democratic_party,1.2066404083661155
long_time,1.2620182986762332
ago,1.1970168431487689
focus,1.130870845191512
abo,1.1109777905028733
general,1.1210182594955433
population,1.1415065767364254
evidence,1.096590990421163
nygovcuomo,1.083801143751027
stfu,1.0681922783631193
organized,1.149793825888787
anarchy,1.1063911208417776
law_enforcement,1.1879849072765452
try,1.2254405705412064
solidarity,1.1589984755502427
educate,1.1726849357984135
tuesdaythoughts,-1.0582122838944412
nada,-1.463372774070338
common,1.18775828601529
half,1.0846476804444325
cnnbrk,1.1428128901134664
hillary,1.052614785383934
represent,1.233315051621934
bigotry,1.119463275474104
antifadomesticterrorists,-1.1351531808037612
distract,1.1254051245441803
amendment,1.1540498986168841
impeachment,1.238802602994788
removal,1.1739586635676587
vote_voteouthate,-1.0430718479535783
50,1.0301874755304359
behave,1.1517000890373126
responsible,1.1858006891216666
adult,1.1434833484796167
greater,1.1829431327774154
four_year,1.1773645168543074
loose,1.130048351105325
u_citizen,1.1562809506857927
cleared,1.0711124524122897
joke,1.0767616304509469
bernie2020,-1.1487328047279968
alllivesmater,-1.139644493984414
kag2020,-1.0803511569908524
enjoy,1.193276298893291
pennsylvania,-1.035529762530781
flip,1.0746602454173937
model,1.1658804504538314
rat,1.0357089044136973
swamp,1.052899350021782
evangelicals,1.0825849731595187
anyway,1.223143795417789
sign_petition,1.0715108709780032
legacy,1.048867369268291
ripped,1.1746465416279868
apart,1.1698372385723714
incompetence,1.1323100216957804
seat,1.2074663444519775
antifaterrorists,-1.0825967729527934
redpill,-1.2171243315098585
riot2020,-1.126051467947906
omg,1.030970449366615
exist,1.173871346573905
peacefulprotest,-1.08400452238541
fully,1.1478819942248517
democrat_party,1.14282679825088
cast,1.1740601565165933
rebuild,1.2686700569704612
voted,1.1733027677849222
donald,1.0042378638738612
go_back,1.048810991553449
ready,1.099744569600692
neighbor,1.3100998492783045
bernie,1.0989297417113304
bill,1.0344369336651218
executive_order,1.192965593666335
white_men,1.028249396807043
terrorist_organization,1.072574308160769
sociopath,1.1688624539676844
republican_party,1.1116293449553256
alllivesmatters,-1.0805142823166425
tearing,1.127084414595394
pridemonth,-1.0390876974813255
pride2020,-1.1096504769908486
pride,1.0639552684617721
father,1.0179379859882045
camera,1.0505722526845587
5g,-1.115128914536505
mirror,1.0161729473800942
hold_bible,1.067478678932125
argue,1.2183935017720344
every_day,1.1507057923617767
tutti,-1.3431953771585323
hkrassenstein,1.102764848581877
tweeting,1.0393327180560408
outrage,1.1183464045403244
hopefully,1.19229454307894
let_get,1.065487115068539
james,1.0616309789791343
spoke,1.089628571094257
broke,1.2439048531143175
first_time,1.167905123972183
shut,1.0898898252799594
perfectly,1.1905041717756624
leading,1.1238446538493598
november_3rd,1.0486290983101678
doubt,1.2132911291736572
desperate,1.1197518491326088
decade,1.2039728507078191
major,1.171517189875791
listen,1.0985835792545218
worried,1.0927288577265757
replace,1.0935297636769932
careful,1.1548861208582482
able,1.1496530947578862
horrible,1.0284973932400021
top,1.0340871894467851
tragedy,1.1753852706970818
nearly,1.1499022777506556
master,1.0689607776190257
establishment,1.1852523534134356
peop,1.2417545073187826
working,1.1133933766889716
teapainusa,1.1378824831167533
tea,1.0848857504466132
pain,1.1152738371915063
nut,1.116372340291127
accurate,1.0770616327747968
reality,1.0426206203847264
wer,-1.130110083616511
welt,-1.299272875848914
voice_heard,1.0554759143101655
moron,1.0981974896360844
backwards,1.1194565611207943
spoken,1.0673238955189888
hav,1.2988655034217953
offer,1.1345283144580922
draintheswamp,-1.0900478277438623
crap,1.0792857013775967
disrespect,1.1662036935879967
acab,-1.0682166772618564
defense,1.0791619006918072
holiday,1.1301248422816406
provide,1.2129526543788167
youranoncentral,-1.0846917284962185
billion,1.0761744516417748
trust,1.0851905612179453
kn,1.2409335099075227
fo,1.097809101155186
vont,-1.557718176452941
immigrant,1.1358745052833803
k_jeanpierre,1.1960149852441901
acosta,1.1652086546072353
ou,-1.0901875934043623
ton,-1.0612551434076591
mp,1.1722528239820638
belong,1.0974163339650096
vraiment,-1.4058599112157553
votre,-1.430782056786106
honestly,1.1155052888877266
sit,1.0943390538188094
great_job,1.2260092336323996
appreciate,1.1208435420240717
systemic_racism,1.1631118119657775
jrubinblogger,1.1602294235136215
exposed,1.0112081565581341
dnc,0.9876966221661213
exposing,1.16941261104096
donnie,1.0829081079033978
protest_against,1.1557712900520731
strange,1.1038249201099788
rac,1.149401912952525
weapon,1.1626773219552142
worthless,1.1234699767060323
107,1.042993911303134
wakeup,-1.0810552959376631
needed,1.1477760780948878
illinois,1.0971446994252956
contact,-0.9873339326699436
godfamilyjesus,1.079983949541637
captain,1.1076049068752587
wwg1wga_qanon,-1.0628722733922893
black_owned,1.157018412361187
area,1.071904241424166
nice,1.150355635650677
kr,-1.3828963778263696
revolution,1.1375918774019451
willing,1.1344643360203406
blacklive,-1.0627345473660628
trump2020victorynowmorethanever,-1.2573450383968452
anger,1.1869813490036496
rain,1.2539375092957585
none,1.1405463167197054
episode,1.0474690495685781
sport,1.1995705859918266
else,1.186178712649991
worden,-1.3068652954256739
fraud,1.046624065272705
rage,1.1505926917832154
keep_getting,1.1640910836846123
pandering,1.1080079596968981
peacefully_protesting,1.1656031697136306
donaldjtrumpjr,1.0196206013555955
cowardinchief,-1.0891779700792998
battle_soul,1.1575388858161895
hurt,1.1880208802199055
thinking,1.1884305716802384
hoping,1.1432065393531243
morningjoe,-1.1001761036798747
breitbartnews,1.1059222124039232
deserve,1.1489702706768938
lmao,1.0611787678317202
maga_qanon,-1.0463329129261199
conspiracy,1.1712609050860903
trumpincitesviolence_trumpdictatorship,1.0629125857254342
lil,1.0929694681466107
attempt,1.1401280907569376
stunt,1.1940414831291273
pais,-1.8057115455914972
trum,0.9993035669795919
crack,1.1235694135478205
everyday,1.1353710184969588
radio,1.0303471173146415
program,1.185433013519947
threatening,1.1310370105314786
injured,1.1251407235657431
honor,1.0759756598087227
tony,-1.0816641382351968
nina,-1.3421091575968829
pop,1.10798311381992
endorsed,1.1206631344061115
basta,-1.6004409067896852
gotten,1.2106020614381312
last_year,1.192329710279487
cry,1.1333501431949558
faith,1.0429859682000193
hill,1.0221498562608626
murderer,1.077152933288584
fox,1.0159264714025755
vot,1.1609104432441115
interesting,1.1236141760841203
wearethenewsnow,-1.107657752870607
terrifying,1.1496090675664483
shared,1.1511209146699335
lesson,1.0528430548678243
constitutional,1.126775170024359
republic,1.0923150669385597
control,1.0628877280918034
take_care,1.067594142594369
fake_news,0.9936424570126633
trumpdictatorship_trumpout2020,-1.0975876952913293
quickly,1.2112549072547143
4th,1.1375490914898276
clash,1.1138855567863282
white_liberal,1.1893390292738564
bunkerboy_dictatortrump,-1.1526614608375625
donnyt,-1.1031011574496496
bunch,1.1433957711582732
assault,1.0944005796435947
homeless,1.2098833225259316
office_legal,-1.3145796083513497
mean_impeached,-1.3943181613444418
nope,1.090178782007154
rock,1.169763976947603
design,-1.0854976738078301
usa_republican,-1.2146150129057809
civil_unrest,1.185777644883812
iraniansstandwithmaga,-1.171952297758639
wonder,1.195392675904685
certain,1.2277471693643527
basic,1.14359802784201
human_right,1.1520915631166588
blacklivesmatter_movement,1.1322196975088934
fight_against,1.1139745599885433
todo_el,-1.7266384674509754
dicen,-1.5295204654812817
praying,1.1176594982272219
nycprotest,-1.1731914678312008
treated,1.2136119805637597
chance,1.084819701080929
want_hear,1.092996107690197
fa,-1.0553652559520894
let_sink,1.071525908618979
blaming,1.0993485493233492
rememberinnovember,-1.143010177632086
hateful,1.1144693397306082
make_america,1.0461906276570065
amerikii_raassttrpti,-1.3360806346291654
ne_piiem,-1.3117528514962038
se_phon,-1.3476755830562892
pr_kii,-1.3152666018385892
baat_g,-1.3357722463803223
smmeln_men,-1.302720461889057
shirkt_hone,-1.3414322741011644
ke_lie,-1.3577565007751526
raped,1.0801379835069018
19,-1.1522693226524559
coincidence,-1.0161268384565505
pretending,1.0605930582899326
sale,-1.2114407910604714
marcorubio,-1.0464231927311767
narendramodi,-1.1009809714016845
betoorourke,1.1720518957708561
somebody,1.1759043772510749
moral,1.227695504442444
authority,1.1905950745060414
presidential_speech,1.06934728353728
condemned,1.0962183790701017
wu,-1.419445022070177
vaale,-1.4004173019251962
carry,1.1609229173756612
ji,-1.3401773969515989
ttrnp,-1.3857440382529123
bhaart,-1.3436046006901174
weird,1.1399617885474704
host,1.089082443057997
por_que,-1.2910972129899776
third,1.1414744902795564
asks,1.0119794805120195
joebiden2020,1.06982067548902
domination,-1.041381077386434
congress,1.1324651088384308
complicit_republican,-1.123431872367772
wo,1.0566574636267168
bidendominatestrump,1.0919671708902399
biden2020_biden2020landslide,-1.0961832316994338
thomaskaine5,1.1489730536044405
false,1.1586936320560066
sheep,1.1688293693530594
pure,1.0378482443492885
favor,1.1048167017979569
delete,-1.006319120986128
hacker,-1.2751938815654802
diyaa,-1.3655287106678942
fellow_american,1.1574673804718134
gift,1.104417808181233
shocked,1.2680989342920073
anomymous_donaldtrump,-1.3630563277250791
flash,-1.081330731520397
avec,-1.28852074202511
realdonaldtrump_trumpincitesviolence,-1.2845265712702096
church_photo,-1.0595236200607852
chant,1.0755485748605236
georgefloydmurder,-1.079772872633973
uspolitics,1.0310933675615075
borrando,-1.692841039173236
patient,1.1223768724652319
board,1.1702300119389726
asco,-1.7981782451392203
funder,1.104528324556106
secretary,1.1310747494955034
gay,1.062966553314239
prasident,-1.325109997704952
simpson,-1.1546780757012414
anonymuos_pizzagate,-1.6792508649039637
vaticano,-1.5798045734601645
deliver,1.0982820884805118
gt,-1.0219615182365238
donaldtrump_anonymuos,-1.5851787857856638
senategop,1.093529803644232
handed,1.1624156468380338
thrown,1.1057851862647976
pedofilo,-1.5319808834804616
danger,1.0551932454300816
thats,1.118464089249015
release,1.1260969938190797
earn,1.2196215057803976
lrihendry,1.1736513490910483
time_choose,-1.0952750990498017
fox_news,1.017562548718305
choose_america,-1.2149595898163452
whitehousedown,-1.3322361412581278
cnnpolitics,1.1092968359969513
modi,1.0991033162315549
concern,1.1692684309678845
individual,1.0793482106260317
awake,1.0985725932884272
dios,-1.78023529813133
tone,1.151290308814849
monster,-0.978798945112043
season,-1.0146547214472705
caso,-1.559825119329333
lift,1.2684920094989982
purge,-1.109824492383681
mexico,-1.0996237964908484
campaigning,1.0749706799548506
plenty,1.265156928528441
assaulting,1.1861428136868166
speech_today,1.051260001844267
3,1.0042992131494575
numero,-1.393270539192498
usaprotests,-1.2110742198584945
baat,-1.41131957186819
anonymus_donaldtrump,-1.2779687803439843
idk,1.259456494917059
debate,1.0609990562956741
poor,1.0817124537096892
empathy,1.1514515032192263
understanding,1.2384560922032914
joncoopertweets,1.139737007355623
address_nation,1.0757852893659976
allowing,1.139907414956377
network,1.0945705420729175
rt_share,-1.2023574004707172
debe,-1.4527733933283216
portland,-1.0731182802110324
donny,1.04732281651015
otros,-1.497758395053462
michaeljackson,-1.3903137397859233
contrast,1.0733522416297752
day_ago,1.219144810213297
bravo,-1.1193729762203672
creepyjoe,0.9986627351871948
sleep,1.0850593842149467
eat,1.1011599380964117
come_november,1.0243922978654194
tho,1.0504245453469991
presidentbiden_biden2020,-1.1715386140698911
trumpisaracist,-1.062759428084008
bro,1.0805951914187835
president_sound,1.0829887933227038
americaonfire,-1.1096709327821732
discus,1.1236142676790648
detail,1.1065015359467567
may_not,1.1708949529587127
option,1.198866181033224
wall,1.0852513357813482
dumptrump,-1.072046975522062
therickwilson,1.1416686949159165
charliekirk11,1.1593802357690217
asked,1.1342132666589806
second,1.153876093826758
respond,1.086491957093822
fyi,1.1171002332531144
impeachtrump_pandemic,-1.2513790001370313
play_trumpdeathtoll106k,-1.2483806576650422
americ,1.0651305382579985
hablando,-1.5835748745488067
reminds,1.13882244935632
abuse,1.0937840303971063
even_know,1.1669740156982835
trumpdeathtoll100k,-1.1005583987314225
addressing,1.0814016514052345
take_action,1.1953070881004506
beginning,1.1482041841390644
active,1.162771040272005
flaw,1.2293537838969695
policial,-1.609532900195574
francais,-1.3516579729375096
juliancastro,1.164014827787134
woke,1.059136990661046
bi,-1.0142855680943754
byrd,-1.0497859269989016
qanon,-1.0806966107673037
10,1.0389479282564331
across_country,1.185073352211607
aca,-1.6069617115081039
tienen,-1.6522493947494568
la_gente,-1.726159597137804
white_supremacy,1.018755388091389
pm_modi,-1.152697461977342
happen,1.2108876087735312
otro,-1.555662133758008
religion,1.0609521537809985
yu,-1.3438099980226852
voy,-1.4349141230549676
selbst,-1.364847492997997
ich,-1.1673963607936186
didn_want,1.1757201605277467
oh_wait,1.192446975117933
finger,1.0669013833153043
blatant,1.0983416292738337
incident,1.098341389984693
great_speech,1.0520529347916143
bidenforpresident2020,-1.1315271649113545
thei,1.3837101836833399
policereformnow,-1.168665228977344
policebrutalitypandemic,-1.1485816481153517
blmprotest,-1.1788308493931734
choose,1.0865629758567155
progress,1.1312166630843707
brought,1.1978348628911288
poc,1.0721151330602139
twitter_esta,-1.723248253067729
fake,1.0238957086669611
include,1.0627691687735872
aka_bunkerboy,1.1093868583025668
quite,1.2294108324257254
confused,1.2018609757167396
violencespolicieres,-1.3879446049463862
bunker_boy,1.115069482397054
tough,1.095472090351471
nothing_but,1.1074580617579672
throwing,1.1441689340642065
thegreatawakening,-1.1568912427627893
greatawakening,-1.0717498521134787
1st,1.037110141598368
gross,-1.045367515451996
arrogant,1.1177367237184253
pussy,1.019485376395894
2020election,-1.021722343818543
2020protests,-1.147120932730973
il_n,-1.3646958871315142
probleme,-1.3264885811297122
hide_bunker,1.0453312021047054
anonymousvsconvoy,-1.3930851036141536
ap,1.0498108682522762
prime_minister,1.1135104691590538
regarding,1.1496059249118862
figure,1.1039169420777821
teamjoe,-1.0559710867372074
viral,-1.0594147453183802
bishop,1.104901653415717
st_john,-1.0578454649113946
billkristol,1.186202357627571
asshole,1.0955380402889545
fixed,1.1125190719659088
wise,1.0420229002910217
dark,1.060957096051867
anche,-1.5027557282277426
health_care,1.0739082239187823
muy,-1.5500297429903445
blacklivesmatters,-1.1465804749028998
kylegriffin1,1.1157328356408336
polizia,-1.4401528885838242
jii,-1.386482822570989
nao,-1.7958714586998503
eh,-1.004528934558464
lifetime,1.2021516023853163
alternative,1.150302565468679
cancer,1.0812879410852867
canada,1.0500324532003307
campagne,-1.515432764275806
biden2020_bidenforpresident2020,-1.090956094915973
teargas,-1.022840919846815
hasn,1.2607060712670954
serving,1.1037542442363504
alive,1.1232309228955268
protection,0.9903652687922512
professor,1.0340069808575056
bluelivesmatter,-1.1170439522120594
recognize,1.1902996298944177
skin_color,1.0916276688713837
worstpresidentever,-1.1812301821463254
donaldjtrump,-1.199018163802338
amerikkka,-1.037908776148525
flotus,-1.0406054934772981
unfit,1.1348711499418924
never_forget,1.0676154196908834
rep,1.1148582846163528
inspiration,1.1983215250206998
aur,-1.3176837013356555
real_leader,1.0628653568831246
rob,1.0935227486721217
encourage,1.1289428165790787
unitedwestand,-1.1246064298912422
visa,1.1059258466629793
lip,1.2759563119707669
laughing,1.1030832124991328
eres,-1.5658687319283806
bring_back,1.1701556905179362
maddow,-1.1109660815311495
reparation,1.119539048409644
black_person,1.2301813318678982
vivir,-1.6345335005556345
curfew,1.0650951424284987
aa,-1.2142906411980745
trumpwarroom,1.030691401317341
borisjohnson,1.1637216149236118
hid,1.0845655658752347
bullshit,1.1618418888673188
ticket,1.0830968643576218
defeat,1.181727961849117
este_tipo,-1.721060417300388
closed,1.1688188760982672
hongkong,-1.0083008755481602
7,1.076658041199757
happens,1.2371215084314502
buy,1.1007162404672193
narrative,1.1595064374274138
han,-1.5608494237005854
todo_lo,-1.674412269621802
impeached,1.086820185092034
lionelmedia,1.285613038452961
statement,1.1389083272815912
believed,1.2205856127953234
votetrumpout,-1.1080035658471623
vote2020,-1.0642085121508809
fueron,-1.6006584264199244
suspended,1.1036958913674377
race_relation,1.3161482355488254
500,-1.0826380234916182
band,1.2482704519843872
memorial,1.1620354492530038
sum,1.0543143802852144
true_leader,1.1630030834911789
attack_peaceful,1.0553778216594207
interested,1.1407135521812184
wonderful,1.1450684196692964
netflix,-1.0295645049288804
yep,1.161142532889938
uh,1.0312364113995558
huh,1.0363169809846564
nikkihaley,1.2337182276156438
owner,1.0810856396910165
lt,-1.0904094708672938
destroy,1.1441377688878467
anyone_else,1.2076804705882764
patriotic_duty,-1.096596209164642
instagram,-1.0477559992764531
bottom,1.0441785304327253
trumpmeltdown,-1.0855141036912899
todos,-1.4320719819654224
pm_narendramodi,-1.1812911439870186
looking,1.0944770948659721
modern,1.1144854438203875
cat,1.0851391321359252
deserves,1.1904856857406552
kindness,1.1225075763524728
sont,-1.3783409765021941
blanc,-1.4130322621345062
par_le,-1.3279746479519843
freedom_speech,1.169494218468186
warrior,1.1133365075734558
realise,1.2111426723089507
earth,1.1094689551715118
happy_birthday,-1.0627288655887677
realdonaldtrump_resign,-1.1741583574986307
cara,-1.453876314706328
tension,1.0516024803627744
hang,1.2127825785051904
play,1.0771682540400147
biggest,1.0733857899169337
hole,1.0058905307029877
president_donald,1.0948209544112877
result,1.118494752716421
regardless,1.110004260866335
sometimes,1.2093382539706057
bit,1.1663081489986702
staff,1.1192551260217747
zuckerberg,-1.1189008223220063
san,-1.1079421177411886
anonymous_pizzagate,-1.5265897109551214
reporting,1.0691523233731457
whole_world,1.1677776875130543
que_esta,-1.6865149378434867
everyone_else,1.26320874843363
till,1.1845222162744553
ashamed,1.133220883575629
vote_november,1.1278058784223415
fucked,1.088926521741243
sense,1.157223216472197
likely,1.130750155005165
knew_wa,1.1762280832494372
pmmodi,-1.309854891963319
gojoe_biden2020,1.0567459886049513
trumpresign,-1.1850647649835628
fallen,1.1786875858415324
cannot_wait,-1.090090547343101
go_viral,1.0637740902918245
soon_enough,1.105604890284339
meaning,1.0852741701871464
mejor,-1.5743033617759696
http_//,-1.128659387897026
falling,1.2109851819003339
trade,1.1673199817871303
least,1.2637701614196086
damage,1.075407545079495
socialist,1.0911566278447595
queen,1.1286618103993398
senkamalaharris,-1.153556007709062
massive,1.1083398764887846
need_wake,1.1916370211681697
vote_blue,1.168940398352259
nightmare,1.0569749213338533
bitch,1.0387041254524176
no_excuse,1.1825275971462155
bless,1.0976040414853627
tried,1.1249669426010578
djt,1.1589514522680595
votebluetosaveamerica2020_biden2020,1.0656770692749862
erinmperrine,-1.1095758368574777
right_far,-1.1508687316955106
ahead,1.0560980382391048
patriotism,1.0615050356721176
beer,1.2162119116157264
sp,1.0627736456078407
doe_anyone,1.1483890393916318
jus,1.0793113717671394
meanwhile,1.1798776174786179
convention,1.0598598522645117
demand,1.1391909082674896
planet,-1.034197574443629
unite,1.1298939625142144
burning,1.1530356919570923
robreiner,1.0394403470446978
joyannreid,1.1231523844670763
estar,-1.6200973667976366
israel,-1.0460349673112215
policeviolence,-1.2215435525039213
quoi,-1.4623695876667466
catholic,1.1002933877364582
canadian,1.0707466864401682
no_idea,1.1424715421943348
missing,1.1850503853818142
display,1.1800664360360926
et_le,-1.3667560071784273
luv,-1.1292979879071674
paul,1.0093782322647964
upset,1.1069864612894778
teach,1.1782594881535975
